chrom	start	end	value
chr5	183600000	184599999	0.780505
chr5	183800000	184799999	0.786769
chr5	184000000	184999999	0.750196
chr5	184200000	185199999	0.786405
chr5	184400000	185399999	0.746602
chr5	184600000	185599999	0.745202
chr5	184800000	185799999	0.746182
chr5	185000000	185999999	0.785197
chr5	185200000	186199999	0.73063
chr5	185400000	186399999	0.723088
chr5	185600000	186599999	0.714753
chr5	185800000	186799999	0.719899
chr5	186000000	186999999	0.743731
chr5	186200000	187199999	0.768349
chr5	186400000	187399999	0.8051
chr5	186600000	187599999	0.831747
chr5	186800000	187799999	0.837294
chr5	187000000	187999999	0.756068
chr5	187200000	188199999	0.704142
chr5	187400000	188399999	0.675919
chr5	187600000	188599999	0.680862
chr5	187800000	188799999	0.634807
chr5	188000000	188999999	0.72819
chr5	188200000	189199999	0.777939
chr5	188400000	189399999	0.77899
chr5	188600000	189599999	0.770361
chr5	188800000	189799999	0.831303
chr5	189000000	189999999	0.780592
chr5	189200000	190199999	0.773868
chr5	189400000	190399999	0.762289
chr5	189600000	190599999	0.765075
chr5	189800000	190799999	0.739657
chr5	190000000	190999999	0.756759
chr5	190200000	191199999	0.77419
chr5	190400000	191399999	0.776995
chr5	190600000	191599999	0.793138
chr5	190800000	191799999	0.747031
chr5	191000000	191999999	0.747
chr5	191200000	192199999	0.728953
chr5	191400000	192399999	0.748308
chr5	191600000	192599999	0.755608
chr5	191800000	192799999	0.743943
chr5	192000000	192999999	0.767527
chr5	192200000	193199999	0.753789
chr5	192400000	193399999	0.756487
chr5	192600000	193599999	0.710342
chr5	192800000	193799999	0.757201
chr5	193000000	193999999	0.741374
chr5	193200000	194199999	0.745341
chr5	193400000	194399999	0.731693
chr5	193600000	194599999	0.784326
chr5	193800000	194799999	0.756845
chr5	194000000	194999999	0.769768
chr5	194200000	195199999	0.789114
chr5	194400000	195399999	0.819668
chr5	194600000	195599999	0.76825
chr5	194800000	195799999	0.809592
chr5	195000000	195999999	0.753581
chr5	195200000	196199999	0.790024
chr5	195400000	196399999	0.786049
chr5	195600000	196599999	0.793718
chr5	195800000	196799999	0.823381
chr5	196000000	196999999	0.828563
chr5	196200000	197199999	0.776132
chr5	196400000	197399999	0.721628
chr5	196600000	197599999	0.746885
chr5	196800000	197799999	0.72088
chr5	197000000	197999999	0.746586
chr5	197200000	198199999	0.738294
chr5	197400000	198399999	0.771121
chr5	197600000	198599999	0.74945
chr5	197800000	198799999	0.748743
chr5	198000000	198999999	0.733778
chr5	198200000	199199999	0.748605
chr5	198400000	199399999	0.749791
chr5	198600000	199599999	0.736253
chr5	198800000	199799999	0.717433
chr5	199000000	199999999	0.715333
chr5	199200000	200199999	0.714144
chr5	199400000	200399999	0.695696
chr5	199600000	200599999	0.735255
chr5	199800000	200799999	0.713584
chr5	200000000	200999999	0.75251
chr5	200200000	201199999	0.740577
chr5	200400000	201399999	0.755537
chr5	200600000	201599999	0.711302
chr5	200800000	201799999	0.772541
chr5	201000000	201999999	0.748903
chr5	201200000	202199999	0.770609
chr5	201400000	202399999	0.761526
chr5	201600000	202599999	0.805428
chr5	201800000	202799999	0.762546
chr5	202000000	202999999	0.741751
chr5	202200000	203199999	0.73889
chr5	202400000	203399999	0.710314
chr5	202600000	203599999	0.667795
chr5	202800000	203799999	0.641322
chr5	203000000	203999999	0.654559
chr5	203200000	204199999	0.6218
chr5	203400000	204399999	0.612309
chr5	203600000	204599999	0.610639
chr5	203800000	204799999	0.607692
chr5	204000000	204999999	0.596219
chr5	204200000	205199999	0.611964
chr5	204400000	205399999	0.657489
chr5	204600000	205599999	0.654952
chr5	204800000	205799999	0.695165
chr5	205000000	205999999	0.670849
chr5	205200000	206199999	0.643079
chr5	205400000	206399999	0.616445
chr5	205600000	206599999	0.653174
chr5	205800000	206799999	0.644224
chr5	206000000	206999999	0.66795
chr5	206200000	207199999	0.667933
chr5	206400000	207399999	0.658973
chr5	206600000	207599999	0.61148
chr5	206800000	207799999	0.650952
chr5	207000000	207999999	0.648844
chr5	207200000	208199999	0.65361
chr5	207400000	208399999	0.716619
chr5	207600000	208599999	0.767088
chr5	207800000	208799999	0.739991
chr5	208000000	208999999	0.714481
chr5	208200000	209199999	0.696983
chr5	208400000	209399999	0.625551
chr5	208600000	209599999	0.62365
chr5	208800000	209799999	0.59996
chr5	209000000	209999999	0.606249
chr5	209200000	210199999	0.649625
chr5	209400000	210399999	0.708821
chr5	209600000	210599999	0.660039
chr5	209800000	210799999	0.659493
chr5	210000000	210999999	0.636437
chr5	210200000	211199999	0.612797
chr5	210400000	211399999	0.581721
chr5	210600000	211599999	0.560597
chr5	210800000	211799999	0.566452
chr5	211000000	211999999	0.58053
chr5	211200000	212199999	0.641452
chr5	211400000	212399999	0.624051
chr5	211600000	212599999	0.631612
chr5	211800000	212799999	0.617791
chr5	212000000	212999999	0.645071
chr5	212200000	213199999	0.639778
chr5	212400000	213399999	0.618593
chr5	212600000	213599999	0.654034
chr5	212800000	213799999	0.661416
chr5	213000000	213999999	0.669153
chr5	213200000	214199999	0.603054
chr5	213400000	214399999	0.64806
chr5	213600000	214599999	0.62361
chr5	213800000	214799999	0.635304
chr5	214000000	214999999	0.609778
chr5	214200000	215199999	0.643093
chr5	214400000	215399999	0.648039
chr5	214600000	215599999	0.682817
chr5	214800000	215799999	0.651259
chr5	215000000	215999999	0.692864
chr5	215200000	216199999	0.713452
chr5	215400000	216399999	0.729816
chr5	215600000	216599999	0.748556
chr5	215800000	216799999	0.789017
chr5	215915529	216915528	0.770292
chr6	0	999999	0.831806
chr6	200000	1199999	0.823437
chr6	400000	1399999	0.828232
chr6	600000	1599999	0.831425
chr6	800000	1799999	0.860526
chr6	1000000	1999999	0.787462
chr6	1200000	2199999	0.76833
chr6	1400000	2399999	0.780341
chr6	1600000	2599999	0.766357
chr6	1800000	2799999	0.769796
chr6	2000000	2999999	0.81392
chr6	2200000	3199999	0.83118
chr6	2400000	3399999	0.811294
chr6	2600000	3599999	0.80107
chr6	2800000	3799999	0.789088
chr6	3000000	3999999	0.768824
chr6	3200000	4199999	0.788158
chr6	3400000	4399999	0.786798
chr6	3600000	4599999	0.821291
chr6	3800000	4799999	0.807377
chr6	4000000	4999999	0.846372
chr6	4200000	5199999	0.830787
chr6	4400000	5399999	0.84061
chr6	4600000	5599999	0.8007
chr6	4800000	5799999	0.843419
chr6	5000000	5999999	0.826415
chr6	5200000	6199999	0.798918
chr6	5400000	6399999	0.812316
chr6	5600000	6599999	0.82381
chr6	5800000	6799999	0.794844
chr6	6000000	6999999	0.777527
chr6	6200000	7199999	0.761047
chr6	6400000	7399999	0.758052
chr6	6600000	7599999	0.75451
chr6	6800000	7799999	0.782879
chr6	7000000	7999999	0.801133
chr6	7200000	8199999	0.837369
chr6	7400000	8399999	0.836825
chr6	7600000	8599999	0.854571
chr6	7800000	8799999	0.839679
chr6	8000000	8999999	0.857727
chr6	8200000	9199999	0.86114
chr6	8400000	9399999	0.870842
chr6	8600000	9599999	0.866007
chr6	8800000	9799999	0.85983
chr6	9000000	9999999	0.852983
chr6	9200000	10199999	0.868992
chr6	9400000	10399999	0.870498
chr6	9600000	10599999	0.862948
chr6	9800000	10799999	0.857111
chr6	10000000	10999999	0.851684
chr6	10200000	11199999	0.851314
chr6	10400000	11399999	0.829005
chr6	10600000	11599999	0.833857
chr6	10800000	11799999	0.844701
chr6	11000000	11999999	0.849641
chr6	11200000	12199999	0.8508
chr6	11400000	12399999	0.859317
chr6	11600000	12599999	0.861363
chr6	11800000	12799999	0.853789
chr6	12000000	12999999	0.84417
chr6	12200000	13199999	0.843467
chr6	12400000	13399999	0.836243
chr6	12600000	13599999	0.809439
chr6	12800000	13799999	0.831191
chr6	13000000	13999999	0.851634
chr6	13200000	14199999	0.823357
chr6	13400000	14399999	0.846094
chr6	13600000	14599999	0.876122
chr6	13800000	14799999	0.856673
chr6	14000000	14999999	0.838715
chr6	14200000	15199999	0.85354
chr6	14400000	15399999	0.8618
chr6	14600000	15599999	0.877992
chr6	14800000	15799999	0.868173
chr6	15000000	15999999	0.884346
chr6	15200000	16199999	0.861873
chr6	15400000	16399999	0.861336
chr6	15600000	16599999	0.836362
chr6	15800000	16799999	0.837109
chr6	16000000	16999999	0.763398
chr6	16200000	17199999	0.834425
chr6	16400000	17399999	0.796419
chr6	16600000	17599999	0.78858
chr6	16800000	17799999	0.798403
chr6	17000000	17999999	0.86227
chr6	17200000	18199999	0.816286
chr6	17400000	18399999	0.822413
chr6	17600000	18599999	0.827931
chr6	17800000	18799999	0.832044
chr6	18000000	18999999	0.819094
chr6	18200000	19199999	0.819157
chr6	18400000	19399999	0.820865
chr6	18600000	19599999	0.804192
chr6	18800000	19799999	0.801669
chr6	19000000	19999999	0.836978
chr6	19200000	20199999	0.835244
chr6	19400000	20399999	0.848215
chr6	19600000	20599999	0.880924
chr6	19800000	20799999	0.859016
chr6	20000000	20999999	0.810279
chr6	20200000	21199999	0.804458
chr6	20400000	21399999	0.770128
chr6	20600000	21599999	0.793344
chr6	20800000	21799999	0.826921
chr6	21000000	21999999	0.840846
chr6	21200000	22199999	0.868516
chr6	21400000	22399999	0.878931
chr6	21600000	22599999	0.843796
chr6	21800000	22799999	0.832424
chr6	22000000	22999999	0.823571
chr6	22200000	23199999	0.827763
chr6	22400000	23399999	0.83591
chr6	22600000	23599999	0.839855
chr6	22800000	23799999	0.848057
chr6	23000000	23999999	0.833353
chr6	23200000	24199999	0.809714
chr6	23400000	24399999	0.802159
chr6	23600000	24599999	0.810857
chr6	23800000	24799999	0.796439
chr6	24000000	24999999	0.848177
chr6	24200000	25199999	0.829214
chr6	24400000	25399999	0.839264
chr6	24600000	25599999	0.845632
chr6	24800000	25799999	0.850304
chr6	25000000	25999999	0.857586
chr6	25200000	26199999	0.90327
chr6	25400000	26399999	0.922479
chr6	25600000	26599999	0.924184
chr6	25800000	26799999	0.938203
chr6	26000000	26999999	0.933092
chr6	26200000	27199999	0.919514
chr6	26400000	27399999	0.928298
chr6	26600000	27599999	0.92798
chr6	26800000	27799999	0.931529
chr6	27000000	27999999	0.918383
chr6	27200000	28199999	0.906311
chr6	27400000	28399999	0.863279
chr6	27600000	28599999	0.827001
chr6	27800000	28799999	0.787218
chr6	28000000	28999999	0.770226
chr6	28200000	29199999	0.770241
chr6	28400000	29399999	0.81064
chr6	28600000	29599999	0.809048
chr6	28800000	29799999	0.856296
chr6	29000000	29999999	0.872863
chr6	29200000	30199999	0.87659
chr6	29400000	30399999	0.874631
chr6	29600000	30599999	0.90332
chr6	29800000	30799999	0.873411
chr6	30000000	30999999	0.859037
chr6	30200000	31199999	0.848852
chr6	30400000	31399999	0.82855
chr6	30600000	31599999	0.854776
chr6	30800000	31799999	0.848918
chr6	31000000	31999999	0.851007
chr6	31200000	32199999	0.850213
chr6	31400000	32399999	0.842697
chr6	31600000	32599999	0.813818
chr6	31800000	32799999	0.812265
chr6	32000000	32999999	0.801495
chr6	32200000	33199999	0.837596
chr6	32400000	33399999	0.843512
chr6	32600000	33599999	0.862361
chr6	32800000	33799999	0.857774
chr6	33000000	33999999	0.902091
chr6	33200000	34199999	0.876269
chr6	33400000	34399999	0.879635
chr6	33600000	34599999	0.857273
chr6	33800000	34799999	0.875291
chr6	34000000	34999999	0.81645
chr6	34200000	35199999	0.845393
chr6	34400000	35399999	0.843271
chr6	34600000	35599999	0.86135
chr6	34800000	35799999	0.857771
chr6	35000000	35999999	0.898702
chr6	35200000	36199999	0.870477
chr6	35400000	36399999	0.877197
chr6	35600000	36599999	0.858047
chr6	35800000	36799999	0.882628
chr6	36000000	36999999	0.874428
chr6	36200000	37199999	0.876651
chr6	36400000	37399999	0.869721
chr6	36600000	37599999	0.888833
chr6	36800000	37799999	0.86293
chr6	37000000	37999999	0.883351
chr6	37200000	38199999	0.883629
chr6	37400000	38399999	0.901799
chr6	37600000	38599999	0.900851
chr6	37800000	38799999	0.908235
chr6	38000000	38999999	0.885949
chr6	38200000	39199999	0.887529
chr6	38400000	39399999	0.877078
chr6	38600000	39599999	0.868107
chr6	38800000	39799999	0.866006
chr6	39000000	39999999	0.88047
chr6	39200000	40199999	0.879341
chr6	39400000	40399999	0.905294
chr6	39600000	40599999	0.915952
chr6	39800000	40799999	0.919805
chr6	40000000	40999999	0.917903
chr6	40200000	41199999	0.914848
chr6	40400000	41399999	0.905687
chr6	40600000	41599999	0.899761
chr6	40800000	41799999	0.88231
chr6	41000000	41999999	0.883947
chr6	41200000	42199999	0.881788
chr6	41400000	42399999	0.839761
chr6	41600000	42599999	0.827146
chr6	41800000	42799999	0.807094
chr6	42000000	42999999	0.75038
chr6	42200000	43199999	0.691968
chr6	42400000	43399999	0.66964
chr6	42600000	43599999	0.661923
chr6	42800000	43799999	0.636467
chr6	43000000	43999999	0.62517
chr6	43200000	44199999	0.645112
chr6	43400000	44399999	0.662099
chr6	43600000	44599999	0.627244
chr6	43800000	44799999	0.660875
chr6	44000000	44999999	0.720227
chr6	44200000	45199999	0.751772
chr6	44400000	45399999	0.761846
chr6	44600000	45599999	0.79786
chr6	44800000	45799999	0.836414
chr6	45000000	45999999	0.83572
chr6	45200000	46199999	0.86748
chr6	45400000	46399999	0.880174
chr6	45600000	46599999	0.898395
chr6	45800000	46799999	0.866968
chr6	46000000	46999999	0.861511
chr6	46200000	47199999	0.839328
chr6	46400000	47399999	0.833996
chr6	46600000	47599999	0.860935
chr6	46800000	47799999	0.875669
chr6	47000000	47999999	0.868279
chr6	47200000	48199999	0.878746
chr6	47400000	48399999	0.888446
chr6	47600000	48599999	0.847606
chr6	47800000	48799999	0.882404
chr6	48000000	48999999	0.907426
chr6	48200000	49199999	0.889336
chr6	48400000	49399999	0.908374
chr6	48600000	49599999	0.932435
chr6	48800000	49799999	0.917957
chr6	49000000	49999999	0.912171
chr6	49200000	50199999	0.927913
chr6	49400000	50399999	0.926693
chr6	49600000	50599999	0.898103
chr6	49800000	50799999	0.912376
chr6	50000000	50999999	0.910422
chr6	50200000	51199999	0.891792
chr6	50400000	51399999	0.882841
chr6	50600000	51599999	0.896449
chr6	50800000	51799999	0.867524
chr6	51000000	51999999	0.837201
chr6	51200000	52199999	0.86894
chr6	51400000	52399999	0.866063
chr6	51600000	52599999	0.848772
chr6	51800000	52799999	0.864419
chr6	52000000	52999999	0.889358
chr6	52200000	53199999	0.85374
chr6	52400000	53399999	0.869
chr6	52600000	53599999	0.887648
chr6	52800000	53799999	0.874635
chr6	53000000	53999999	0.881429
chr6	53200000	54199999	0.880633
chr6	53400000	54399999	0.876093
chr6	53600000	54599999	0.883502
chr6	53800000	54799999	0.8936
chr6	54000000	54999999	0.883638
chr6	54200000	55199999	0.897747
chr6	54400000	55399999	0.869909
chr6	54600000	55599999	0.858357
chr6	54800000	55799999	0.853342
chr6	55000000	55999999	0.81856
chr6	55200000	56199999	0.796546
chr6	55400000	56399999	0.793199
chr6	55600000	56599999	0.807297
chr6	55800000	56799999	0.806435
chr6	56000000	56999999	0.851315
chr6	56200000	57199999	0.876556
chr6	56400000	57399999	0.902349
chr6	56600000	57599999	0.89368
chr6	56800000	57799999	0.845617
chr6	57000000	57999999	0.83878
chr6	57200000	58199999	0.832004
chr6	57400000	58399999	0.831383
chr6	57600000	58599999	0.814758
chr6	57800000	58799999	0.842135
chr6	58000000	58999999	0.847494
chr6	58200000	59199999	0.828069
chr6	58400000	59399999	0.812515
chr6	58600000	59599999	0.839856
chr6	58800000	59799999	0.860681
chr6	59000000	59999999	0.854677
chr6	59200000	60199999	0.876081
chr6	59400000	60399999	0.897559
chr6	59600000	60599999	0.87654
chr6	59800000	60799999	0.885737
chr6	60000000	60999999	0.876294
chr6	60200000	61199999	0.853549
chr6	60400000	61399999	0.871243
chr6	60600000	61599999	0.879067
chr6	60800000	61799999	0.842087
chr6	61000000	61999999	0.857534
chr6	61200000	62199999	0.886757
chr6	61400000	62399999	0.853597
chr6	61600000	62599999	0.852377
chr6	61800000	62799999	0.818397
chr6	62000000	62999999	0.823542
chr6	62200000	63199999	0.83017
chr6	62400000	63399999	0.845096
chr6	62600000	63599999	0.840656
chr6	62800000	63799999	0.870506
chr6	63000000	63999999	0.869814
chr6	63200000	64199999	0.848509
chr6	63400000	64399999	0.839407
chr6	63600000	64599999	0.866358
chr6	63800000	64799999	0.870561
chr6	64000000	64999999	0.846332
chr6	64200000	65199999	0.872102
chr6	64400000	65399999	0.854742
chr6	64600000	65599999	0.797107
chr6	64800000	65799999	0.841756
chr6	65000000	65999999	0.827027
chr6	65200000	66199999	0.803306
chr6	65400000	66399999	0.825054
chr6	65600000	66599999	0.891084
chr6	65800000	66799999	0.867697
chr6	66000000	66999999	0.86304
chr6	66200000	67199999	0.860512
chr6	66400000	67399999	0.874765
chr6	66600000	67599999	0.807371
chr6	66800000	67799999	0.826826
chr6	67000000	67999999	0.838176
chr6	67200000	68199999	0.823865
chr6	67400000	68399999	0.810594
chr6	67600000	68599999	0.839272
chr6	67800000	68799999	0.825786
chr6	68000000	68999999	0.836344
chr6	68200000	69199999	0.875765
chr6	68400000	69399999	0.868964
chr6	68600000	69599999	0.889975
chr6	68800000	69799999	0.860493
chr6	69000000	69999999	0.881344
chr6	69200000	70199999	0.837185
chr6	69400000	70399999	0.835348
chr6	69600000	70599999	0.813937
chr6	69800000	70799999	0.842907
chr6	70000000	70999999	0.826724
chr6	70200000	71199999	0.84846
chr6	70400000	71399999	0.84086
chr6	70600000	71599999	0.862804
chr6	70800000	71799999	0.817144
chr6	71000000	71999999	0.844648
chr6	71200000	72199999	0.804869
chr6	71400000	72399999	0.809916
chr6	71600000	72599999	0.803465
chr6	71800000	72799999	0.840956
chr6	72000000	72999999	0.800856
chr6	72200000	73199999	0.836644
chr6	72400000	73399999	0.830622
chr6	72600000	73599999	0.810571
chr6	72800000	73799999	0.806125
chr6	73000000	73999999	0.796459
chr6	73200000	74199999	0.805948
chr6	73400000	74399999	0.822705
chr6	73600000	74599999	0.830541
chr6	73800000	74799999	0.828319
chr6	74000000	74999999	0.853774
chr6	74200000	75199999	0.855958
chr6	74400000	75399999	0.84695
chr6	74600000	75599999	0.88111
chr6	74800000	75799999	0.874361
chr6	75000000	75999999	0.868366
chr6	75200000	76199999	0.88346
chr6	75400000	76399999	0.889948
chr6	75600000	76599999	0.849671
chr6	75800000	76799999	0.858907
chr6	76000000	76999999	0.879768
chr6	76200000	77199999	0.847181
chr6	76400000	77399999	0.845215
chr6	76600000	77599999	0.835801
chr6	76800000	77799999	0.846773
chr6	77000000	77999999	0.830631
chr6	77200000	78199999	0.857784
chr6	77400000	78399999	0.82729
chr6	77600000	78599999	0.849278
chr6	77800000	78799999	0.847013
chr6	78000000	78999999	0.853133
chr6	78200000	79199999	0.836966
chr6	78400000	79399999	0.869797
chr6	78600000	79599999	0.860793
